coreid,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementDeterminedDate,measurementDeterminedBy,measurementRemarks
528077,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
535476,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
535669,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
536096,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T11:08:44Z,kdpearso,
540371,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T11:08:44Z,kdpearso,
541045,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T11:08:44Z,kdpearso,
546791,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T11:08:44Z,kdpearso,
3413720,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:11:42Z,kdpearso,
470223,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T11:08:44Z,kdpearso,
500034,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T11:08:44Z,kdpearso,
702802,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
828099,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
962537,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
695733,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
678137,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
1215985,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:21Z,kdpearso,
1090314,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
1131956,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
642993,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
1205225,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
1106077,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
796111,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
640455,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
902280,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
891330,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
1003200,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
685071,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
745290,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
995360,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
734394,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
956132,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
925663,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
756351,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
672097,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
651263,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
1245487,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:21Z,kdpearso,
806132,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
1235192,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:20Z,kdpearso,
1184362,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
1177816,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
993497,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
716764,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
1081389,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
1160499,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
899219,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
1042475,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
733182,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
738796,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
509664,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T11:08:44Z,kdpearso,
541164,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
1040883,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
1187030,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
658421,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
862819,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
1053514,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
1066030,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
4075351,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-11-05T16:21:27Z,kdpearso,
1001104,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
1240497,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:21Z,kdpearso,
1073034,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
708663,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
913601,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
942885,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
1106668,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
4068241,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-11-05T16:21:27Z,kdpearso,
963768,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
4526763,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:43:56Z,kdpearso,
3964523,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-08-30T09:06:23Z,kdpearso,
1149395,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
4505972,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:39Z,kdpearso,
4080011,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-11-05T16:21:27Z,kdpearso,
4083795,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-11-05T16:21:27Z,kdpearso,
4083791,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-11-05T16:21:27Z,kdpearso,
1158202,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
1242666,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:21Z,kdpearso,
1110999,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
1094531,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
541858,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
542383,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
1404378,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-04-02T06:57:48Z,kdpearso,
1478123,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-09T14:44:03Z,kdpearso,
1489758,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-09T14:41:57Z,kdpearso,
418157,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:15Z,kdpearso,
369452,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-11T14:07:59Z,kdpearso,
246430,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-11T14:12:12Z,kdpearso,
1497746,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-09T14:43:59Z,kdpearso,
1503322,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-09T14:43:59Z,kdpearso,
517690,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
488746,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
471646,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
706017,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
3189070,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:11:42Z,kdpearso,
1474956,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-09T14:41:57Z,kdpearso,
201071,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-17T09:44:46Z,kdpearso,
413654,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
1894410,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-12T08:28:20Z,kdpearso,
1171273,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
984958,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
1033004,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
1048407,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
1241683,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:20Z,kdpearso,
490481,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T11:08:44Z,kdpearso,
517671,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
697915,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
767638,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
873363,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
1164746,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
741217,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
924867,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
672175,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
950180,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
1056375,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
976699,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
899373,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
760443,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
652959,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
745652,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
1034076,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
1175761,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
1167000,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
1134918,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
685162,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
722017,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
1037806,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
1046638,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
1092047,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
1149945,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
895302,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
675348,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
700664,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
897379,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
974710,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
761090,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
1159570,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
545406,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
917601,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
928069,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
938528,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
414568,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
464668,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
1026533,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
709579,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
1031788,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
777236,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
650146,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
417971,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T11:08:44Z,kdpearso,
417972,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T11:08:44Z,kdpearso,
438154,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:15Z,kdpearso,
445920,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:15Z,kdpearso,
535446,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:15Z,kdpearso,
535449,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:15Z,kdpearso,
1386241,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-04-03T10:47:27Z,kdpearso,
413606,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
415273,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T11:08:44Z,kdpearso,
416207,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T11:08:44Z,kdpearso,
413372,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T11:08:44Z,kdpearso,
422020,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
430408,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T11:08:44Z,kdpearso,
434685,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
436486,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
438156,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
445984,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
452195,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
457041,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T11:08:44Z,kdpearso,
473429,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
490096,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
490099,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
500091,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
504004,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
509529,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
514263,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
514281,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
482492,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
502861,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:15Z,kdpearso,
409373,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2022-06-29T06:15:27Z,kdpearso,
1183240,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-08-24T08:20:19Z,kdpearso,
1200151,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:21Z,kdpearso,
1105304,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
855273,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
733854,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
413627,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T11:08:44Z,kdpearso,
1024119,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
655262,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
4099389,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-11-05T16:20:39Z,kdpearso,
665571,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
992899,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
1137229,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
1243451,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:20Z,kdpearso,
3316729,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:11:42Z,kdpearso,
1244377,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:21Z,kdpearso,
496981,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
498174,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
500634,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
529941,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
535621,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
535670,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
436459,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:15Z,kdpearso,
485312,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T11:08:44Z,kdpearso,
1203511,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:21Z,kdpearso,
1224727,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:21Z,kdpearso,
472844,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:15Z,kdpearso,
472845,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:15Z,kdpearso,
1026469,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
1151140,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
3340935,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:11:42Z,kdpearso,
3437216,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:11:42Z,kdpearso,
410266,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2022-06-29T06:15:27Z,kdpearso,
234219,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-05-10T22:53:35Z,kdpearso,
1078233,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
1118003,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
4114032,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-11-05T16:21:27Z,kdpearso,
956262,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
920709,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
985457,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
1039887,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
1161984,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
3303279,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:11:42Z,kdpearso,
515076,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
4069122,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-11-05T16:21:27Z,kdpearso,
4505758,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:39Z,kdpearso,
1005411,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
1001967,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
1040367,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
660701,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
701201,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
1027911,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
1204346,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
678631,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
1124226,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
646722,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
